,index,Name,Mass,Amp 44,Area 44,sample,age1,age2,age_end,path_name,path_num,age_lin,age_absolute,d13c,d18o,age_warped,age_warped_dt,d18o_ma,d13c_ma,age_warped_ma,age_wraped_month
545,545,12 SPL A4 Path H 85A,0.248,14165.0,173.401,H 85A,,,,H,85,69.1111111111111,2004.826777777778,-1.858229885456223,25.69899154559621,2007.690064434637,2007-09-09 20:57:52.010710910,25.630705510640173,-1.8473116180424185,2007.6900511384058,9
546,546,12 SPL A4 Path H 86A,0.236,12778.0,160.911,H 86A,,,,H,86,69.1666666666666,2004.882333333333,-1.483886697819125,25.60014137204609,2007.739852358991,2007-09-28 01:06:23.993137080,25.574889603719225,-1.7130842602671992,2007.739839793936,9
547,547,12 SPL A4 Path H 87A,0.22,12284.0,153.668,H 87A,,,,H,87,69.2222222222222,2004.937888888889,-1.797136197526249,25.42553589351536,2007.78960258818,2007-10-16 04:55:07.220846362,25.45424337332106,-1.7418018641741646,2007.7895907543018,10
548,548,12 SPL A4 Path H 88A,0.232,11661.0,144.44,H 88A,,,,H,88,69.2777777777777,2004.993444444444,-1.944382697177119,25.33705285440172,2007.839317315734,2007-11-03 08:25:10.868986756,25.388436041554794,-1.9267459803224092,2007.839306213032,11
549,549,12 SPL A4 Path H 89A,0.246,12864.0,163.21,H 89A,1.0,69.0,,H,89,69.3333333333333,2005.049,-2.038719046263859,25.4027193767473,2007.888998735182,2007-11-21 11:37:44.112699095,25.38191421310798,-2.064451736063709,2007.9008226996655,11
550,550,12 SPL A4 Path H 90A,0.3,16637.0,202.18,H 90A,,,,H,90,69.4285714285714,2005.144238095238,-2.210253464750148,25.40597040817493,2007.97415204808,2007-12-22 13:34:18.988250449,25.453365192989683,-2.1417565114831194,2007.9742379305144,12
551,551,12 SPL A4 Path H 91A,0.258,12725.0,161.42,H 91A,,,,H,91,69.5238095238095,2005.239476190476,-2.176297023435349,25.55140579404682,2008.059563008281,2008-01-22 19:12:05.273064298,25.55671228364218,-2.070050653817086,2008.059765252734,1
552,552,12 SPL A4 Path H 92A,0.22,11841.0,143.445,H 92A,,,,H,92,69.6190476190476,2005.334714285714,-1.82360147326576,25.71276064870479,2008.145580701841,2008-02-23 06:46:51.185897689,25.546266576895537,-1.9882591043461886,2008.1458993083133,2
553,553,12 SPL A4 Path H 93A,0.246,12504.0,158.499,H 93A,,,,H,93,69.7142857142857,2005.429952380952,-1.964878816337456,25.374633287935,2008.232554214818,2008-03-26 02:45:22.402661909,25.44052131558737,-1.8396398665908738,2008.2329891833094,3
554,554,12 SPL A4 Path H 94A,0.234,13363.0,163.714,H 94A,,,,H,94,69.8095238095238,2005.525190476191,-1.730439310169404,25.23417001012232,2008.320832633269,2008-04-27 10:11:37.862285377,25.250335323662615,-1.8005076376093223,2008.32138396378,4
555,555,12 SPL A4 Path H 95A,0.224,11782.0,148.613,H 95A,,,,H,95,69.9047619047619,2005.620428571429,-1.706204786321106,25.14220267293053,2008.410765043252,2008-05-30 08:09:36.503732460,25.26176244920221,-1.8294938955395412,2008.411432735781,5
556,556,12 SPL A4 Path H 96A,0.242,13063.0,163.777,H 96A,,,69.0,H,96,70.0,2005.715666666667,-2.051837590128113,25.40891466455377,2008.502700530822,2008-07-02 23:43:17.265866863,25.363330473264487,-2.20963614817734,2008.5276410329998,7
557,557,12 SPL A4 Path H 97A,0.282,14788.0,182.358,H 97A,,,,H,97,70.1666666666666,2005.882333333333,-2.870866068082799,25.53887408230917,2008.669457524925,2008-09-02 00:30:53.636190366,25.57849510897852,-2.5081201709032808,2008.6724823196753,9
558,558,12 SPL A4 Path H 98A,0.274,13168.0,166.894,H 98A,1.0,70.0,,H,98,70.3333333333333,2006.049,-2.601656854498929,25.78769658007262,2008.845288903279,2008-11-05 09:01:03.815048896,25.691121246421066,-2.7364582083857063,2008.8173128552398,11
559,559,12 SPL A4 Path H 99A,0.236,12711.0,155.284,H 99A,,,,H,99,70.4166666666666,2006.132333333333,-2.736851702575391,25.74679307688141,2008.937192137516,2008-12-09 00:17:44.649383485,25.676490624884725,-2.4502447063087427,2008.9381821965899,12
560,560,12 SPL A4 Path H 100A,0.234,12170.0,154.742,H 100A,,,,H,100,70.5,2006.215666666667,-2.012225561851907,25.49498221770015,2009.032065548975,2009-01-12 16:53:39.152474645,25.493830422775204,-2.3457315749123793,2009.03313356151,1
561,561,12 SPL A4 Path H 101A,0.266,15548.0,187.454,H 101A,,,,H,101,70.5833333333333,2006.299,-2.288117460309838,25.23971597374405,2009.130142998039,2009-02-17 12:03:09.586157627,25.355476999344962,-2.1543865247969625,2009.131288964037,2
562,562,12 SPL A4 Path H 102A,0.266,13696.0,173.432,H 102A,,,,H,102,70.6666666666666,2006.382333333333,-2.162816552229142,25.33173280659069,2009.231658345097,2009-03-26 13:19:37.570979083,25.313323853383093,-2.4046198651745847,2009.2328822645568,3
563,563,12 SPL A4 Path H 103A,0.256,14177.0,175.421,H 103A,,,,H,103,70.75,2006.465666666667,-2.762925582984773,25.36852277981453,2009.336845450534,2009-05-03 22:45:58.128037974,25.360354363246397,-2.680677573537491,2009.3381473234556,5
564,564,12 SPL A4 Path H 104A,0.282,14884.0,187.473,H 104A,,,,H,104,70.8333333333333,2006.549,-3.116290585398558,25.38080750333398,2009.445938174736,2009-06-12 18:25:06.278476283,25.478355598122686,-2.8469040601593405,2009.4473180011198,6
565,565,12 SPL A4 Path H 105A,0.222,11774.0,149.349,H 105A,,,,H,105,70.9166666666666,2006.632333333333,-2.661496012094689,25.68573651121955,2009.559170378089,2009-07-24 02:19:57.043414481,25.506699456384922,-2.7325466058071295,2009.5606281579342,7
566,566,12 SPL A4 Path H 106A,0.236,12225.0,152.722,H 106A,,,70.0,H,106,71.0,2006.715666666667,-2.419853219928141,25.45355435460123,2009.676775920978,2009-09-05 00:33:25.443958700,25.497772923202593,-2.2722467238861115,2009.692245595438,9
567,567,12 SPL A4 Path H 107A,0.232,11706.0,148.191,H 107A,,,,H,107,71.1111111111111,2006.826777777778,-1.735390939635503,25.354027903787,2009.840790487247,2009-11-03 21:19:28.805820670,25.330510933659383,-2.154468128456526,2009.8437054583703,11
568,568,12 SPL A4 Path H 108A,0.242,12944.0,160.738,H 108A,,,,H,108,71.2222222222222,2006.937888888889,-2.308160225805933,25.18395054258992,2010.013549966886,2010-01-05 22:41:51.755720144,25.24620725536758,-2.16788924391447,2010.0166497165858,1
569,569,12 SPL A4 Path H 109A,0.246,12144.0,154.275,H 109A,1.0,71.0,,H,109,71.3333333333333,2007.049,-2.460116566301974,25.20064331972582,2010.195608695625,2010-03-13 09:31:55.825229028,25.20448470526759,-2.446122042413147,2010.1490229280143,3
570,570,12 SPL A4 Path H 110A,0.24,12574.0,152.695,H 110A,,,,H,110,71.3583333333333,2007.074,-2.570089335131533,25.22886025348704,2010.237910121532,2010-03-28 20:05:33.592632139,25.273915020956753,-2.488338083764124,2010.23807850552,3
571,571,12 SPL A4 Path H 111A,0.282,14484.0,183.01,H 111A,,,,H,111,71.3833333333333,2007.099,-2.434808349858864,25.3922414896574,2010.280716699402,2010-04-13 11:04:41.832344366,25.39192948734473,-2.594670086852299,2010.2808871881332,4
572,572,12 SPL A4 Path H 112A,0.234,12889.0,160.079,H 112A,,,,H,112,71.4083333333333,2007.124,-2.779112575566499,25.55468671888975,2010.324034743465,2010-04-29 06:32:39.669914227,25.5152404788563,-2.747310655563814,2010.3242073369395,4
573,573,12 SPL A4 Path H 113A,0.244,12325.0,155.769,H 113A,,71.1,,H,113,71.4333333333333,2007.149,-3.028011041266078,25.59879322802174,2010.367870567951,2010-05-15 06:32:46.230904583,,,,5
